# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Feb  5 08:14:55 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.1147, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.1883 0.69525 9.00000 0.4000000060 2.1185026169    0.400 -1.865  3.4916  4.824    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.434 10.754 12.462 9.497
0.1883 0.69525 9.00000 0.4500000179 2.1822810173    0.450 -1.717  3.5066  4.787    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.063 10.267 11.854 9.046
0.1883 0.69525 9.00000 0.5000000596 2.2374544144    0.500 -1.567  3.5228  4.747    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.687 9.775 11.243 8.594
0.1883 0.69525 9.00000 0.5440570116 2.2786760330    0.544 -1.433  3.5384  4.712    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-15      0.00 5.866e-01 3.538e-01 1.072e-02 2.892e-03 2.623e-02 -1.000 5.965e-02 8.353 9.348 10.727 8.200
0.1883 0.69525 9.00000 0.5500000119 2.2836582661    0.550 -1.416  3.5404  4.708    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-15      0.00 5.867e-01 3.537e-01 1.072e-02 2.891e-03 2.622e-02 -1.000 5.962e-02 8.311 9.294 10.660 8.150
0.1883 0.69525 9.00000 0.5559781790 2.2885468006    0.556 -1.397  3.5432  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -3e-15      0.00 5.868e-01 3.536e-01 1.071e-02 2.891e-03 2.622e-02 -1.000 5.962e-02 8.263 9.228 10.578 8.091
0.1883 0.69525 9.00000 0.6000000238 2.3211214542    0.600 -1.262  3.5629  4.681    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-15      0.00 5.871e-01 3.533e-01 1.071e-02 2.889e-03 2.620e-02 -1.000 5.956e-02 7.925 8.758 9.977 7.673
0.1883 0.69525 9.00000 0.6130819917 2.3297708035    0.613 -1.220  3.5699  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-15      0.00 5.873e-01 3.532e-01 1.071e-02 2.888e-03 2.619e-02 -1.000 5.952e-02 7.820 8.599 9.765 7.538
0.1883 0.69525 9.00000 0.6368222833 2.3444285393    0.637 -1.146  3.5823  4.669    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-15      0.00 5.875e-01 3.531e-01 1.070e-02 2.887e-03 2.618e-02 -1.000 5.947e-02 7.635 8.326 9.407 7.304
0.1883 0.69525 9.00000 0.6499999762 2.3520355225    0.650 -1.106  3.5892  4.665    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-15      0.00 5.875e-01 3.530e-01 1.070e-02 2.887e-03 2.618e-02 -1.000 5.946e-02 7.535 8.175 9.209 7.177
0.1883 0.69525 9.00000 0.6999999881 2.3779268265    0.700 -0.957  3.6151  4.653    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.82e-15      0.00 5.879e-01 3.527e-01 1.069e-02 2.884e-03 2.616e-02 -1.000 5.946e-02 7.163 7.628 8.506 6.715
0.1883 0.69525 9.00000 0.7068547010 2.3811495304    0.707 -0.935  3.6200  4.654    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-15      0.00 5.880e-01 3.526e-01 1.067e-02 2.882e-03 2.615e-02 -1.000 5.944e-02 7.108 7.542 8.392 6.645
0.1883 0.69525 9.00000 0.7500000000 2.3998889923    0.750 -0.801  3.6500  4.666    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 5.881e-01 3.525e-01 1.055e-02 2.879e-03 2.615e-02 -1.000 5.939e-02 6.773 7.033 7.737 6.227
0.1883 0.69525 9.00000 0.7956522107 2.4171943665    0.795 -0.689  3.6650  4.640    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 5.886e-01 3.520e-01 1.053e-02 2.876e-03 2.612e-02 -1.000 5.938e-02 6.492 6.680 7.322 5.916
0.1883 0.69525 9.00000 0.8413043618 2.4323580265    0.841 -0.577  3.6806  4.614    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-14      0.00 5.891e-01 3.516e-01 1.052e-02 2.872e-03 2.609e-02 -1.000 5.926e-02 6.212 6.336 6.922 5.615
0.1883 0.69525 9.00000 0.8869565725 2.4457406998    0.886 -0.471  3.6954  4.590    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-14      0.00 5.897e-01 3.511e-01 1.050e-02 2.868e-03 2.605e-02 -1.000 5.922e-02 5.948 6.025 6.563 5.340
0.1883 0.69525 9.00000 0.9310361147 2.4572408199    0.930 -0.369  3.7093  4.564    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-14      0.00 5.904e-01 3.505e-01 1.049e-02 2.864e-03 2.601e-02 -1.000 5.915e-02 5.691 5.730 6.229 5.079
0.1883 0.69525 9.00000 0.9326086640 2.4576280117    0.932 -0.365  3.7097  4.563    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-14      0.00 5.904e-01 3.504e-01 1.049e-02 2.864e-03 2.601e-02 -1.000 5.915e-02 5.682 5.720 6.217 5.070
0.1883 0.69525 9.00000 0.9782608747 2.4682483673    0.978 -0.263  3.7229  4.535    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-14      0.00 5.912e-01 3.498e-01 1.046e-02 2.858e-03 2.596e-02 -1.000 5.901e-02 5.428 5.437 5.900 4.816
0.1883 0.69525 9.00000 0.9797664285 2.4685792923    0.979 -0.260  3.7233  4.534    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-14      0.00 5.913e-01 3.497e-01 1.046e-02 2.858e-03 2.596e-02 -1.000 5.901e-02 5.420 5.428 5.890 4.808
0.1883 0.69525 9.00000 1.0239129066 2.4777870178    1.023 -0.165  3.7348  4.505    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-14      0.00 5.923e-01 3.489e-01 1.044e-02 2.851e-03 2.590e-02 -1.000 5.883e-02 5.183 5.169 5.605 4.575
0.1883 0.69525 9.00000 1.0695651770 2.4863955975    1.069 -0.070  3.7457  4.472    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-14      0.00 5.934e-01 3.479e-01 1.042e-02 2.845e-03 2.584e-02 -1.000 5.871e-02 4.946 4.915 5.325 4.344
